x,y,global_ctr,tag,ld,st,amoswap,amoor
4,10,4716798,1141637120,168454,8592,0,0
5,10,4716798,1141637120,168462,8592,0,0
6,10,4716798,1141637120,168542,8592,0,0
7,10,4716798,1141637120,168592,8592,0,0
8,10,4716798,1141637120,168592,8592,0,0
9,10,4716798,1141637120,168588,8592,0,0
10,10,4716798,1141637120,169264,8592,0,0
11,10,4716798,1141637120,169044,8592,0,0
12,10,4716798,1141637120,172662,8592,0,0
13,10,4716798,1141637120,171514,8592,0,0
14,10,4716798,1141637120,170376,8056,0,0
15,10,4716798,1141637120,171712,7702,0,0
0,0,4725549,1124859904,171826,7804,0,0
1,0,4725549,1124859904,169712,7838,0,0
2,0,4725549,1124859904,169687,8274,0,0
3,0,4725549,1124859904,169408,8608,0,0
4,0,4725549,1124859904,169388,8608,0,0
5,0,4725549,1124859904,169330,8608,0,0
6,0,4725549,1124859904,169318,8608,0,0
7,0,4725549,1124859904,169172,8608,0,0
8,0,4725549,1124859904,169074,8608,0,0
9,0,4725549,1124859904,169058,8608,0,0
10,0,4725549,1124859904,168986,8608,0,0
11,0,4725549,1124859904,168950,8608,0,0
12,0,4725549,1124859904,168906,8608,0,0
13,0,4725549,1124859904,168902,8608,0,0
14,0,4725549,1124859904,168866,8608,0,0
15,0,4725549,1124859904,168796,8608,0,0
0,10,4725549,1124859904,168754,8608,0,0
1,10,4725549,1124859904,168742,8608,0,0
2,10,4725549,1124859904,168728,8606,0,0
3,10,4725549,1124859904,168704,8592,0,0
4,10,4725549,1124859904,168676,8592,0,0
5,10,4725549,1124859904,168692,8592,0,0
6,10,4725549,1124859904,168734,8592,0,0
7,10,4725549,1124859904,168752,8592,0,0
8,10,4725549,1124859904,168736,8592,0,0
9,10,4725549,1124859904,168736,8592,0,0
10,10,4725549,1124859904,169410,8592,0,0
11,10,4725549,1124859904,169190,8592,0,0
12,10,4725549,1124859904,172820,8592,0,0
13,10,4725549,1124859904,171666,8592,0,0
14,10,4725549,1124859904,170534,8128,0,0
15,10,4725549,1124859904,171906,7822,0,0
0,0,4733951,1108082688,171992,7916,0,0
1,0,4733951,1108082688,169856,7940,0,0
2,0,4733951,1108082688,169822,8323,0,0
3,0,4733951,1108082688,169554,8608,0,0
4,0,4733951,1108082688,169524,8608,0,0
5,0,4733951,1108082688,169472,8608,0,0
6,0,4733951,1108082688,169453,8608,0,0
7,0,4733951,1108082688,169314,8608,0,0
8,0,4733951,1108082688,169218,8608,0,0
9,0,4733951,1108082688,169216,8608,0,0
10,0,4733951,1108082688,169186,8608,0,0
11,0,4733951,1108082688,169188,8608,0,0
12,0,4733951,1108082688,169202,8608,0,0
13,0,4733951,1108082688,169228,8608,0,0
14,0,4733951,1108082688,169228,8608,0,0
15,0,4733951,1108082688,169202,8608,0,0
0,10,4733951,1108082688,169190,8608,0,0
1,10,4733951,1108082688,169192,8608,0,0
2,10,4733951,1108082688,169184,8606,0,0
3,10,4733951,1108082688,169166,8592,0,0
4,10,4733951,1108082688,169124,8592,0,0
5,10,4733951,1108082688,169098,8592,0,0
6,10,4733951,1108082688,169116,8592,0,0
7,10,4733951,1108082688,169096,8592,0,0
8,10,4733951,1108082688,169050,8592,0,0
9,10,4733951,1108082688,169024,8592,0,0
10,10,4733951,1108082688,169686,8592,0,0
11,10,4733951,1108082688,169420,8592,0,0
12,10,4733951,1108082688,173040,8592,0,0
13,10,4733951,1108082688,171852,8592,0,0
14,10,4733951,1108082688,170710,8192,0,0
15,10,4733951,1108082688,172080,7924,0,0
0,0,4746357,1158152192,172512,8058,0,0
1,0,4746357,1158152192,170390,8086,0,0
2,0,4746357,1158152192,170369,8393,0,0
3,0,4746357,1158152192,170074,8608,0,0
4,0,4746357,1158152192,170004,8608,0,0
5,0,4746357,1158152192,169930,8608,0,0
6,0,4746357,1158152192,169854,8608,0,0
7,0,4746357,1158152192,169714,8608,0,0
8,0,4746357,1158152192,169576,8608,0,0
9,0,4746357,1158152192,169552,8608,0,0
10,0,4746357,1158152192,169504,8608,0,0
11,0,4746357,1158152192,169454,8608,0,0
12,0,4746357,1158152192,169426,8608,0,0
13,0,4746357,1158152192,169432,8608,0,0
14,0,4746357,1158152192,169424,8608,0,0
15,0,4746357,1158152192,169424,8608,0,0
0,10,4746357,1158152192,169406,8608,0,0
1,10,4746357,1158152192,169388,8608,0,0
2,10,4746357,1158152192,169392,8606,0,0
3,10,4746357,1158152192,169388,8592,0,0
4,10,4746357,1158152192,169360,8592,0,0
5,10,4746357,1158152192,169378,8592,0,0
6,10,4746357,1158152192,169404,8592,0,0
7,10,4746357,1158152192,169424,8592,0,0
8,10,4746357,1158152192,169408,8592,0,0
9,10,4746357,1158152192,169398,8592,0,0
10,10,4746357,1158152192,170104,8592,0,0
11,10,4746357,1158152192,169866,8592,0,0
12,10,4746357,1158152192,173552,8592,0,0
13,10,4746357,1158152192,172382,8592,0,0
14,10,4746357,1158152192,171236,8264,0,0
15,10,4746357,1158152192,172584,8070,0,0
0,0,4753189,1141374976,172592,8128,0,0
1,0,4753189,1141374976,170468,8162,0,0
2,0,4753189,1141374976,170460,8419,0,0
3,0,4753189,1141374976,170210,8608,0,0
4,0,4753189,1141374976,170180,8608,0,0
5,0,4753189,1141374976,170144,8608,0,0
6,0,4753189,1141374976,170136,8608,0,0
7,0,4753189,1141374976,169986,8608,0,0
8,0,4753189,1141374976,169862,8608,0,0
9,0,4753189,1141374976,169872,8608,0,0
10,0,4753189,1141374976,169854,8608,0,0
11,0,4753189,1141374976,169802,8608,0,0
12,0,4753189,1141374976,169770,8608,0,0
13,0,4753189,1141374976,169762,8608,0,0
14,0,4753189,1141374976,169712,8608,0,0
15,0,4753189,1141374976,169658,8608,0,0
0,10,4753189,1141374976,169614,8608,0,0
1,10,4753189,1141374976,169592,8608,0,0
2,10,4753189,1141374976,169584,8606,0,0
3,10,4753189,1141374976,169510,8592,0,0
4,10,4753189,1141374976,169492,8592,0,0
5,10,4753189,1141374976,169492,8592,0,0
6,10,4753189,1141374976,169504,8592,0,0
7,10,4753189,1141374976,169520,8592,0,0
8,10,4753189,1141374976,169504,8592,0,0
9,10,4753189,1141374976,169500,8592,0,0
10,10,4753189,1141374976,170202,8592,0,0
11,10,4753189,1141374976,169938,8592,0,0
12,10,4753189,1141374976,173626,8592,0,0
13,10,4753189,1141374976,172436,8592,0,0
14,10,4753189,1141374976,171282,8306,0,0
15,10,4753189,1141374976,172666,8146,0,0
0,0,4760412,1124597760,172684,8199,0,0
1,0,4760412,1124597760,170560,8230,0,0
2,0,4760412,1124597760,170549,8449,0,0
3,0,4760412,1124597760,170306,8608,0,0
4,0,4760412,1124597760,170252,8608,0,0
5,0,4760412,1124597760,170198,8608,0,0
6,0,4760412,1124597760,170188,8608,0,0
7,0,4760412,1124597760,170050,8608,0,0
8,0,4760412,1124597760,169950,8608,0,0
9,0,4760412,1124597760,169952,8608,0,0
10,0,4760412,1124597760,169936,8608,0,0
11,0,4760412,1124597760,169936,8608,0,0
12,0,4760412,1124597760,169938,8608,0,0
13,0,4760412,1124597760,169964,8608,0,0
14,0,4760412,1124597760,169968,8608,0,0
15,0,4760412,1124597760,169952,8608,0,0
0,10,4760412,1124597760,169932,8608,0,0
1,10,4760412,1124597760,169906,8608,0,0
2,10,4760412,1124597760,169918,8606,0,0
3,10,4760412,1124597760,169892,8592,0,0
4,10,4760412,1124597760,169845,8592,0,0
5,10,4760412,1124597760,169838,8592,0,0
6,10,4760412,1124597760,169816,8592,0,0
7,10,4760412,1124597760,169750,8592,0,0
8,10,4760412,1124597760,169716,8592,0,0
9,10,4760412,1124597760,169710,8592,0,0
10,10,4760412,1124597760,170380,8592,0,0
11,10,4760412,1124597760,170078,8592,0,0
12,10,4760412,1124597760,173714,8592,0,0
13,10,4760412,1124597760,172522,8592,0,0
14,10,4760412,1124597760,171374,8349,0,0
15,10,4760412,1124597760,172746,8214,0,0
0,0,4766351,1107820544,172812,8254,0,0
1,0,4766351,1107820544,170682,8276,0,0
2,0,4766351,1107820544,170682,8473,0,0
3,0,4766351,1107820544,170400,8608,0,0
4,0,4766351,1107820544,170320,8608,0,0
5,0,4766351,1107820544,170272,8608,0,0
6,0,4766351,1107820544,170260,8608,0,0
7,0,4766351,1107820544,170130,8608,0,0
8,0,4766351,1107820544,170022,8608,0,0
9,0,4766351,1107820544,170026,8608,0,0
10,0,4766351,1107820544,170016,8608,0,0
