x,y,global_ctr,tag,ld,st,amoswap,amoor
0,10,533582,3305111552,720,16,0,0
1,10,533582,3305111552,720,16,0,0
2,10,533582,3305111552,720,16,0,0
3,10,533582,3305111552,720,16,0,0
4,10,533582,3305111552,976,16,0,0
5,10,533582,3305111552,976,16,0,0
6,10,533582,3305111552,976,16,0,0
7,10,533582,3305111552,976,16,0,0
8,10,533582,3305111552,816,32,0,0
9,10,533582,3305111552,816,32,0,0
10,10,533582,3305111552,816,32,0,0
11,10,533582,3305111552,816,32,0,0
12,10,533582,3305111552,736,32,0,0
13,10,533582,3305111552,736,32,0,0
14,10,533582,3305111552,736,32,0,0
15,10,533582,3305111552,736,32,0,0
0,0,533589,3288858624,744,48,0,0
1,0,533589,3288858624,752,48,0,0
2,0,533589,3288858624,887,38,0,0
3,0,533589,3288858624,7029,32,0,0
4,0,533589,3288858624,1136,32,0,0
5,0,533589,3288858624,1136,32,0,0
6,0,533589,3288858624,1136,32,0,0
7,0,533589,3288858624,1136,32,0,0
8,0,533589,3288858624,1136,32,0,0
9,0,533589,3288858624,1136,31,0,0
10,0,533589,3288858624,1136,16,0,0
11,0,533589,3288858624,1136,16,0,0
12,0,533589,3288858624,720,16,0,0
13,0,533589,3288858624,720,16,0,0
14,0,533589,3288858624,720,16,0,0
15,0,533589,3288858624,720,16,0,0
0,10,533589,3288858624,720,16,0,0
1,10,533589,3288858624,720,16,0,0
2,10,533589,3288858624,720,16,0,0
3,10,533589,3288858624,720,16,0,0
4,10,533589,3288858624,976,16,0,0
5,10,533589,3288858624,976,16,0,0
6,10,533589,3288858624,976,16,0,0
7,10,533589,3288858624,976,16,0,0
8,10,533589,3288858624,816,32,0,0
9,10,533589,3288858624,816,32,0,0
10,10,533589,3288858624,816,32,0,0
11,10,533589,3288858624,816,32,0,0
12,10,533589,3288858624,736,32,0,0
13,10,533589,3288858624,736,32,0,0
14,10,533589,3288858624,736,32,0,0
15,10,533589,3288858624,736,32,0,0
0,0,533599,3305635840,744,48,0,0
1,0,533599,3305635840,752,48,0,0
2,0,533599,3305635840,887,38,0,0
3,0,533599,3305635840,7029,32,0,0
4,0,533599,3305635840,1136,32,0,0
5,0,533599,3305635840,1136,32,0,0
6,0,533599,3305635840,1136,32,0,0
7,0,533599,3305635840,1136,32,0,0
8,0,533599,3305635840,1136,32,0,0
9,0,533599,3305635840,1136,31,0,0
10,0,533599,3305635840,1136,16,0,0
11,0,533599,3305635840,1136,16,0,0
12,0,533599,3305635840,720,16,0,0
13,0,533599,3305635840,720,16,0,0
14,0,533599,3305635840,720,16,0,0
15,0,533599,3305635840,720,16,0,0
0,10,533599,3305635840,720,16,0,0
1,10,533599,3305635840,720,16,0,0
2,10,533599,3305635840,720,16,0,0
3,10,533599,3305635840,720,16,0,0
4,10,533599,3305635840,976,16,0,0
5,10,533599,3305635840,976,16,0,0
6,10,533599,3305635840,976,16,0,0
7,10,533599,3305635840,976,16,0,0
8,10,533599,3305635840,816,32,0,0
9,10,533599,3305635840,816,32,0,0
10,10,533599,3305635840,816,32,0,0
11,10,533599,3305635840,816,32,0,0
12,10,533599,3305635840,736,32,0,0
13,10,533599,3305635840,736,32,0,0
14,10,533599,3305635840,736,32,0,0
15,10,533599,3305635840,736,32,0,0
0,0,533600,3289120768,744,48,0,0
1,0,533600,3289120768,752,48,0,0
2,0,533600,3289120768,887,38,0,0
3,0,533600,3289120768,7029,32,0,0
4,0,533600,3289120768,1136,32,0,0
5,0,533600,3289120768,1136,32,0,0
6,0,533600,3289120768,1136,32,0,0
7,0,533600,3289120768,1136,32,0,0
8,0,533600,3289120768,1136,32,0,0
9,0,533600,3289120768,1136,31,0,0
10,0,533600,3289120768,1136,16,0,0
11,0,533600,3289120768,1136,16,0,0
12,0,533600,3289120768,720,16,0,0
13,0,533600,3289120768,720,16,0,0
14,0,533600,3289120768,720,16,0,0
15,0,533600,3289120768,720,16,0,0
0,10,533600,3289120768,720,16,0,0
1,10,533600,3289120768,720,16,0,0
2,10,533600,3289120768,720,16,0,0
3,10,533600,3289120768,720,16,0,0
4,10,533600,3289120768,976,16,0,0
5,10,533600,3289120768,976,16,0,0
6,10,533600,3289120768,976,16,0,0
7,10,533600,3289120768,976,16,0,0
8,10,533600,3289120768,816,32,0,0
9,10,533600,3289120768,816,32,0,0
10,10,533600,3289120768,816,32,0,0
11,10,533600,3289120768,816,32,0,0
12,10,533600,3289120768,736,32,0,0
13,10,533600,3289120768,736,32,0,0
14,10,533600,3289120768,736,32,0,0
15,10,533600,3289120768,736,32,0,0
0,0,533603,3255042048,744,48,0,0
1,0,533603,3255042048,752,48,0,0
2,0,533603,3255042048,887,38,0,0
3,0,533603,3255042048,7029,32,0,0
4,0,533603,3255042048,1136,32,0,0
5,0,533603,3255042048,1136,32,0,0
6,0,533603,3255042048,1136,32,0,0
7,0,533603,3255042048,1136,32,0,0
8,0,533603,3255042048,1136,32,0,0
9,0,533603,3255042048,1136,31,0,0
10,0,533603,3255042048,1136,16,0,0
11,0,533603,3255042048,1136,16,0,0
12,0,533603,3255042048,720,16,0,0
13,0,533603,3255042048,720,16,0,0
14,0,533603,3255042048,720,16,0,0
15,0,533603,3255042048,720,16,0,0
0,10,533603,3255042048,720,16,0,0
1,10,533603,3255042048,720,16,0,0
2,10,533603,3255042048,720,16,0,0
3,10,533603,3255042048,720,16,0,0
4,10,533603,3255042048,976,16,0,0
5,10,533603,3255042048,976,16,0,0
6,10,533603,3255042048,976,16,0,0
7,10,533603,3255042048,976,16,0,0
8,10,533603,3255042048,816,32,0,0
9,10,533603,3255042048,816,32,0,0
10,10,533603,3255042048,816,32,0,0
11,10,533603,3255042048,816,32,0,0
12,10,533603,3255042048,736,32,0,0
13,10,533603,3255042048,736,32,0,0
14,10,533603,3255042048,736,32,0,0
15,10,533603,3255042048,736,32,0,0
0,0,533609,3305897984,744,48,0,0
1,0,533609,3305897984,752,48,0,0
2,0,533609,3305897984,887,38,0,0
3,0,533609,3305897984,7029,32,0,0
4,0,533609,3305897984,1136,32,0,0
5,0,533609,3305897984,1136,32,0,0
6,0,533609,3305897984,1136,32,0,0
7,0,533609,3305897984,1136,32,0,0
8,0,533609,3305897984,1136,32,0,0
9,0,533609,3305897984,1136,31,0,0
10,0,533609,3305897984,1136,16,0,0
11,0,533609,3305897984,1136,16,0,0
12,0,533609,3305897984,720,16,0,0
13,0,533609,3305897984,720,16,0,0
14,0,533609,3305897984,720,16,0,0
15,0,533609,3305897984,720,16,0,0
0,10,533609,3305897984,720,16,0,0
1,10,533609,3305897984,720,16,0,0
2,10,533609,3305897984,720,16,0,0
3,10,533609,3305897984,720,16,0,0
4,10,533609,3305897984,976,16,0,0
5,10,533609,3305897984,976,16,0,0
6,10,533609,3305897984,976,16,0,0
7,10,533609,3305897984,976,16,0,0
8,10,533609,3305897984,816,32,0,0
9,10,533609,3305897984,816,32,0,0
10,10,533609,3305897984,816,32,0,0
11,10,533609,3305897984,816,32,0,0
12,10,533609,3305897984,736,32,0,0
13,10,533609,3305897984,736,32,0,0
14,10,533609,3305897984,736,32,0,0
15,10,533609,3305897984,736,32,0,0
0,0,533613,3271557120,744,48,0,0
1,0,533613,3271557120,752,48,0,0
2,0,533613,3271557120,887,38,0,0
3,0,533613,3271557120,7029,32,0,0
4,0,533613,3271557120,1136,32,0,0
5,0,533613,3271557120,1136,32,0,0
6,0,533613,3271557120,1136,32,0,0
7,0,533613,3271557120,1136,32,0,0
8,0,533613,3271557120,1136,32,0,0
9,0,533613,3271557120,1136,31,0,0
10,0,533613,3271557120,1136,16,0,0
11,0,533613,3271557120,1136,16,0,0
12,0,533613,3271557120,720,16,0,0
13,0,533613,3271557120,720,16,0,0
14,0,533613,3271557120,720,16,0,0
15,0,533613,3271557120,720,16,0,0
0,10,533613,3271557120,720,16,0,0
1,10,533613,3271557120,720,16,0,0
2,10,533613,3271557120,720,16,0,0
3,10,533613,3271557120,720,16,0,0
4,10,533613,3271557120,976,16,0,0
5,10,533613,3271557120,976,16,0,0
6,10,533613,3271557120,976,16,0,0
7,10,533613,3271557120,976,16,0,0
8,10,533613,3271557120,816,32,0,0
9,10,533613,3271557120,816,32,0,0
10,10,533613,3271557120,816,32,0,0
11,10,533613,3271557120,816,32,0,0
12,10,533613,3271557120,736,32,0,0
13,10,533613,3271557120,736,32,0,0
14,10,533613,3271557120,736,32,0,0
15,10,533613,3271557120,736,32,0,0
0,0,533621,3288596480,744,48,0,0
1,0,533621,3288596480,752,48,0,0
2,0,533621,3288596480,887,38,0,0
3,0,533621,3288596480,7029,32,0,0
4,0,533621,3288596480,1136,32,0,0
5,0,533621,3288596480,1136,32,0,0
6,0,533621,3288596480,1136,32,0,0
7,0,533621,3288596480,1136,32,0,0
8,0,533621,3288596480,1136,32,0,0
9,0,533621,3288596480,1136,31,0,0
10,0,533621,3288596480,1136,16,0,0
11,0,533621,3288596480,1136,16,0,0
12,0,533621,3288596480,720,16,0,0
13,0,533621,3288596480,720,16,0,0
14,0,533621,3288596480,720,16,0,0
15,0,533621,3288596480,720,16,0,0
0,10,533621,3288596480,720,16,0,0
1,10,533621,3288596480,720,16,0,0
2,10,533621,3288596480,720,16,0,0
3,10,533621,3288596480,720,16,0,0
4,10,533621,3288596480,976,16,0,0
5,10,533621,3288596480,976,16,0,0
6,10,533621,3288596480,976,16,0,0
7,10,533621,3288596480,976,16,0,0
8,10,533621,3288596480,816,32,0,0
9,10,533621,3288596480,816,32,0,0
10,10,533621,3288596480,816,32,0,0
11,10,533621,3288596480,816,32,0,0
12,10,533621,3288596480,736,32,0,0
13,10,533621,3288596480,736,32,0,0
14,10,533621,3288596480,736,32,0,0
15,10,533621,3288596480,736,32,0,0
0,0,533631,3272081408,744,48,0,0
1,0,533631,3272081408,752,48,0,0
2,0,533631,3272081408,887,38,0,0
3,0,533631,3272081408,7029,32,0,0
4,0,533631,3272081408,1136,32,0,0
5,0,533631,3272081408,1136,32,0,0
6,0,533631,3272081408,1136,32,0,0
7,0,533631,3272081408,1136,32,0,0
8,0,533631,3272081408,1136,32,0,0
9,0,533631,3272081408,1136,31,0,0
10,0,533631,3272081408,1136,16,0,0
11,0,533631,3272081408,1136,16,0,0
12,0,533631,3272081408,720,16,0,0
13,0,533631,3272081408,720,16,0,0
14,0,533631,3272081408,720,16,0,0
15,0,533631,3272081408,720,16,0,0
0,10,533631,3272081408,720,16,0,0
1,10,533631,3272081408,720,16,0,0
2,10,533631,3272081408,720,16,0,0
3,10,533631,3272081408,720,16,0,0
4,10,533631,3272081408,976,16,0,0
5,10,533631,3272081408,976,16,0,0
6,10,533631,3272081408,976,16,0,0
7,10,533631,3272081408,976,16,0,0
8,10,533631,3272081408,816,32,0,0
9,10,533631,3272081408,816,32,0,0
10,10,533631,3272081408,816,32,0,0
11,10,533631,3272081408,816,32,0,0
12,10,533631,3272081408,736,32,0,0
13,10,533631,3272081408,736,32,0,0
14,10,533631,3272081408,736,32,0,0
15,10,533631,3272081408,736,32,0,0
0,0,533632,3305373696,744,48,0,0
1,0,533632,3305373696,752,48,0,0
2,0,533632,3305373696,887,38,0,0
3,0,533632,3305373696,7029,32,0,0
4,0,533632,3305373696,1136,32,0,0
5,0,533632,3305373696,1136,32,0,0
6,0,533632,3305373696,1136,32,0,0
7,0,533632,3305373696,1136,32,0,0
8,0,533632,3305373696,1136,32,0,0
9,0,533632,3305373696,1136,31,0,0
10,0,533632,3305373696,1136,16,0,0
11,0,533632,3305373696,1136,16,0,0
12,0,533632,3305373696,720,16,0,0
13,0,533632,3305373696,720,16,0,0
14,0,533632,3305373696,720,16,0,0
15,0,533632,3305373696,720,16,0,0
0,10,533632,3305373696,720,16,0,0
1,10,533632,3305373696,720,16,0,0
2,10,533632,3305373696,720,16,0,0
3,10,533632,3305373696,720,16,0,0
4,10,533632,3305373696,976,16,0,0
5,10,533632,3305373696,976,16,0,0
6,10,533632,3305373696,976,16,0,0
7,10,533632,3305373696,976,16,0,0
8,10,533632,3305373696,816,32,0,0
9,10,533632,3305373696,816,32,0,0
10,10,533632,3305373696,816,32,0,0
11,10,533632,3305373696,816,32,0,0
12,10,533632,3305373696,736,32,0,0
13,10,533632,3305373696,736,32,0,0
14,10,533632,3305373696,736,32,0,0
15,10,533632,3305373696,736,32,0,0
0,0,533641,3272343552,744,48,0,0
1,0,533641,3272343552,752,48,0,0
2,0,533641,3272343552,887,38,0,0
3,0,533641,3272343552,7029,32,0,0
4,0,533641,3272343552,1136,32,0,0
5,0,533641,3272343552,1136,32,0,0
6,0,533641,3272343552,1136,32,0,0
7,0,533641,3272343552,1136,32,0,0
8,0,533641,3272343552,1136,32,0,0
9,0,533641,3272343552,1136,31,0,0
10,0,533641,3272343552,1136,16,0,0
11,0,533641,3272343552,1136,16,0,0
12,0,533641,3272343552,720,16,0,0
13,0,533641,3272343552,720,16,0,0
14,0,533641,3272343552,720,16,0,0
15,0,533641,3272343552,720,16,0,0
0,10,533641,3272343552,720,16,0,0
1,10,533641,3272343552,720,16,0,0
2,10,533641,3272343552,720,16,0,0
3,10,533641,3272343552,720,16,0,0
4,10,533641,3272343552,976,16,0,0
5,10,533641,3272343552,976,16,0,0
6,10,533641,3272343552,976,16,0,0
7,10,533641,3272343552,976,16,0,0
8,10,533641,3272343552,816,32,0,0
9,10,533641,3272343552,816,32,0,0
10,10,533641,3272343552,816,32,0,0
11,10,533641,3272343552,816,32,0,0
12,10,533641,3272343552,736,32,0,0
13,10,533641,3272343552,736,32,0,0
14,10,533641,3272343552,736,32,0,0
15,10,533641,3272343552,736,32,0,0
0,0,533663,3271819264,744,48,0,0
1,0,533663,3271819264,752,48,0,0
2,0,533663,3271819264,887,38,0,0
3,0,533663,3271819264,7029,32,0,0
4,0,533663,3271819264,1136,32,0,0
5,0,533663,3271819264,1136,32,0,0
6,0,533663,3271819264,1136,32,0,0
7,0,533663,3271819264,1136,32,0,0
8,0,533663,3271819264,1136,32,0,0
9,0,533663,3271819264,1136,31,0,0
10,0,533663,3271819264,1136,16,0,0
11,0,533663,3271819264,1136,16,0,0
12,0,533663,3271819264,720,16,0,0
13,0,533663,3271819264,720,16,0,0
14,0,533663,3271819264,720,16,0,0
15,0,533663,3271819264,720,16,0,0
0,10,533663,3271819264,720,16,0,0
1,10,533663,3271819264,720,16,0,0
2,10,533663,3271819264,720,16,0,0
3,10,533663,3271819264,720,16,0,0
4,10,533663,3271819264,976,16,0,0
5,10,533663,3271819264,976,16,0,0
6,10,533663,3271819264,976,16,0,0
7,10,533663,3271819264,976,16,0,0
8,10,533663,3271819264,816,32,0,0
9,10,533663,3271819264,816,32,0,0
10,10,533663,3271819264,816,32,0,0
11,10,533663,3271819264,816,32,0,0
12,10,533663,3271819264,736,32,0,0
13,10,533663,3271819264,736,32,0,0
14,10,533663,3271819264,736,32,0,0
15,10,533663,3271819264,736,32,0,0
